Unnamed: 0,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price,Booking_Hour,Booking_DateTime,Booking_Slot,Lead_Time_Days,Duration_mins
6133,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-319,13:15,22:30,09h 15m,1-stop,9132,3,24-06-2022 03:00,Night,2,555
6134,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-510,04:50,15:30,10h 40m,1-stop,9132,19,24-06-2022 19:00,Evening,2,640
6135,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-319,13:15,00:40,11h 25m,1-stop,9132,10,24-06-2022 10:00,Morning,2,685
6136,Kolkata,Bangalore,24-06-2022,26-06-2022,GO FIRST,G8- 519,20:10,07:40,11h 30m,1-stop,9132,10,24-06-2022 10:00,Morning,2,690
6143,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 139,07:25,12:05,04h 40m,1-stop,9447,10,24-06-2022 10:00,Morning,2,280
6144,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 725,19:55,01:15,05h 20m,1-stop,9447,1,24-06-2022 01:00,Night,2,320
6145,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 417,15:00,20:30,05h 30m,1-stop,9447,16,24-06-2022 16:00,Afternoon,2,330
6146,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 563,08:15,14:00,05h 45m,1-stop,9447,8,24-06-2022 08:00,Morning,2,345
6147,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 833,10:30,17:15,06h 45m,1-stop,9447,1,24-06-2022 01:00,Night,2,405
6148,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 512,13:20,20:25,07h 05m,1-stop,9447,23,24-06-2022 23:00,Night,2,425
6149,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6324,06:55,14:20,07h 25m,1-stop,9447,14,24-06-2022 14:00,Afternoon,2,445
6150,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 989,04:40,12:10,07h 30m,1-stop,9447,15,24-06-2022 15:00,Afternoon,2,450
6151,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-7583,16:25,01:30,09h 05m,1-stop,9447,3,24-06-2022 03:00,Night,2,545
6152,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 775,23:10,08:15,09h 05m,1-stop,9447,7,24-06-2022 07:00,Morning,2,545
6153,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 989,04:40,14:00,09h 20m,1-stop,9447,8,24-06-2022 08:00,Morning,2,560
6154,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 966,09:40,19:00,09h 20m,1-stop,9447,4,24-06-2022 04:00,Night,2,560
6155,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 833,10:30,19:55,09h 25m,1-stop,9447,15,24-06-2022 15:00,Afternoon,2,565
6156,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 775,23:10,09:30,10h 20m,1-stop,9447,12,24-06-2022 12:00,Afternoon,2,620
6157,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-541,05:25,11:20,05h 55m,1-stop,9448,6,24-06-2022 06:00,Morning,2,355
6158,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-1563,18:40,00:40,06h 00m,1-stop,9448,19,24-06-2022 19:00,Evening,2,360
6159,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 892,14:35,22:35,08h 00m,1-stop,9788,16,24-06-2022 16:00,Afternoon,2,480
6160,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 946,23:55,08:40,08h 45m,1-stop,9788,2,24-06-2022 02:00,Night,2,525
6161,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 563,08:15,17:15,09h 00m,1-stop,9788,4,24-06-2022 04:00,Night,2,540
6162,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 723,22:25,08:40,10h 15m,1-stop,9788,18,24-06-2022 18:00,Evening,2,615
6163,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 764,08:35,11:10,02h 35m,non-stop,9867,11,24-06-2022 11:00,Morning,2,155
6164,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-612,15:30,18:10,02h 40m,non-stop,10182,6,24-06-2022 06:00,Morning,2,160
6165,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-7243,11:30,19:00,07h 30m,1-stop,10471,8,24-06-2022 08:00,Morning,2,450
6166,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-1563,18:40,22:30,03h 50m,1-stop,10498,5,24-06-2022 05:00,Morning,2,230
6167,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 264,18:45,21:05,02h 20m,non-stop,10602,16,24-06-2022 16:00,Afternoon,2,140
6168,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 757,16:45,19:15,02h 30m,non-stop,10602,15,24-06-2022 15:00,Afternoon,2,150
6169,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 958,14:00,16:35,02h 35m,non-stop,11337,22,24-06-2022 22:00,Night,2,155
6170,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-991,16:40,19:05,02h 25m,non-stop,11758,2,24-06-2022 02:00,Night,2,145
6171,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-1426,09:30,12:10,02h 40m,non-stop,11758,20,24-06-2022 20:00,Evening,2,160
6172,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6908,18:00,01:15,07h 15m,1-stop,11836,3,24-06-2022 03:00,Night,2,435
6173,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,23:10,05h 35m,1-stop,12046,9,24-06-2022 09:00,Morning,2,335
6174,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,17:45,21h 10m,1-stop,12046,4,24-06-2022 04:00,Night,2,1270
6175,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,18:15,21h 40m,1-stop,12046,20,24-06-2022 20:00,Evening,2,1300
6176,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,19:15,22h 40m,1-stop,12046,21,24-06-2022 21:00,Night,2,1360
6177,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,17:45,24h 10m,1-stop,12046,9,24-06-2022 09:00,Morning,2,1450
6178,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,20:55,24h 20m,1-stop,12046,11,24-06-2022 11:00,Morning,2,1460
6179,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,18:15,24h 40m,1-stop,12046,9,24-06-2022 09:00,Morning,2,1480
6180,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,19:15,25h 40m,1-stop,12046,12,24-06-2022 12:00,Afternoon,2,1540
6181,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,23:10,26h 35m,1-stop,12046,10,24-06-2022 10:00,Morning,2,1595
6182,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,20:55,27h 20m,1-stop,12046,21,24-06-2022 21:00,Night,2,1640
6183,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 455,12:05,14:40,02h 35m,non-stop,12072,15,24-06-2022 15:00,Afternoon,2,155
6184,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6908,18:00,23:40,05h 40m,1-stop,12177,7,24-06-2022 07:00,Morning,2,340
6185,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-588,14:55,17:20,02h 25m,non-stop,12282,7,24-06-2022 07:00,Morning,2,145
6186,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-547,01:25,12:25,11h 00m,1-stop,12784,7,24-06-2022 07:00,Morning,2,660
6187,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,07:50,11h 15m,1-stop,13078,12,24-06-2022 12:00,Afternoon,2,675
6188,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,07:50,14h 15m,1-stop,13078,1,24-06-2022 01:00,Night,2,855
6189,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E- 892,14:35,19:55,05h 20m,1-stop,13201,11,24-06-2022 11:00,Morning,2,320
6190,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-319,13:15,01:20,12h 05m,1-stop,13447,9,24-06-2022 09:00,Morning,2,725
6191,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-708,20:20,18:50,22h 30m,1-stop,13519,11,24-06-2022 11:00,Morning,2,1350
6192,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-708,20:20,20:25,24h 05m,1-stop,13519,10,24-06-2022 10:00,Morning,2,1445
6193,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-708,20:20,22:40,26h 20m,1-stop,13519,14,24-06-2022 14:00,Afternoon,2,1580
6194,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-708,20:20,23:20,27h 00m,1-stop,13519,15,24-06-2022 15:00,Afternoon,2,1620
6195,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6926,14:40,21:25,06h 45m,1-stop,13542,16,24-06-2022 16:00,Afternoon,2,405
6196,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-738,18:45,18:50,24h 05m,1-stop,14842,1,24-06-2022 01:00,Night,2,1445
6197,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-738,18:45,20:25,25h 40m,1-stop,14842,17,24-06-2022 17:00,Evening,2,1540
6198,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-738,18:45,22:40,27h 55m,1-stop,14842,11,24-06-2022 11:00,Morning,2,1675
6199,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-738,18:45,23:20,28h 35m,1-stop,14842,18,24-06-2022 18:00,Evening,2,1715
6200,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-7623,07:40,14:50,07h 10m,1-stop,15248,22,24-06-2022 22:00,Night,2,430
6201,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-7243,11:30,21:05,09h 35m,1-stop,15248,17,24-06-2022 17:00,Evening,2,575
6202,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-319,13:15,20:45,07h 30m,1-stop,15719,16,24-06-2022 16:00,Afternoon,2,450
6203,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6513,08:55,19:20,10h 25m,1-stop,15931,5,24-06-2022 05:00,Morning,2,625
6206,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,19:30,25h 55m,1-stop,16800,14,24-06-2022 14:00,Afternoon,2,1555
6208,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,21:45,25h 10m,1-stop,17084,2,24-06-2022 02:00,Night,2,1510
6209,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,21:45,28h 10m,1-stop,17084,5,24-06-2022 05:00,Morning,2,1690
6210,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,08:45,15h 10m,1-stop,17117,2,24-06-2022 02:00,Night,2,910
6211,Kolkata,Bangalore,24-06-2022,26-06-2022,GO FIRST,G8- 393,10:30,00:20,13h 50m,1-stop,17133,0,24-06-2022 00:00,Night,2,830
6212,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,19:30,22h 55m,1-stop,17244,12,24-06-2022 12:00,Afternoon,2,1375
6213,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,19:30,22h 55m,1-stop,17244,20,24-06-2022 20:00,Evening,2,1375
6214,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,19:30,25h 55m,1-stop,17244,13,24-06-2022 13:00,Afternoon,2,1555
6215,Kolkata,Bangalore,24-06-2022,26-06-2022,GO FIRST,G8- 102,14:35,23:20,08h 45m,1-stop,18387,12,24-06-2022 12:00,Afternoon,2,525
6216,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6021,14:00,23:40,09h 40m,1-stop,18425,3,24-06-2022 03:00,Night,2,580
6217,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,08:50,12h 15m,1-stop,18475,6,24-06-2022 06:00,Morning,2,735
6218,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-772,10:25,23:10,12h 45m,1-stop,18475,21,24-06-2022 21:00,Night,2,765
6219,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-774,20:35,10:45,14h 10m,1-stop,18475,9,24-06-2022 09:00,Morning,2,850
6220,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-776,17:35,08:50,15h 15m,1-stop,18475,6,24-06-2022 06:00,Morning,2,915
6221,Kolkata,Bangalore,24-06-2022,26-06-2022,GO FIRST,G8- 393,10:30,21:40,11h 10m,1-stop,18561,20,24-06-2022 20:00,Evening,2,670
6222,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-772,10:25,18:15,07h 50m,1-stop,18792,14,24-06-2022 14:00,Afternoon,2,470
6223,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-772,10:25,20:55,10h 30m,1-stop,18792,14,24-06-2022 14:00,Afternoon,2,630
6224,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6021,14:00,21:35,07h 35m,1-stop,18845,3,24-06-2022 03:00,Night,2,455
6230,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6513,08:55,17:55,09h 00m,1-stop,19685,22,24-06-2022 22:00,Night,2,540
6231,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-772,10:25,17:45,07h 20m,1-stop,19737,22,24-06-2022 22:00,Night,2,440
6238,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-708,20:20,21:45,25h 25m,1-stop,20615,5,24-06-2022 05:00,Morning,2,1525
6241,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-706,10:15,23:20,13h 05m,1-stop,21207,23,24-06-2022 23:00,Night,2,785
6242,Kolkata,Bangalore,24-06-2022,26-06-2022,Indigo,6E-6021,14:00,19:20,05h 20m,1-stop,21890,19,24-06-2022 19:00,Evening,2,320
6243,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-706,10:15,22:40,12h 25m,1-stop,21942,4,24-06-2022 04:00,Night,2,745
6244,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-708,20:20,09:00,12h 40m,1-stop,22047,19,24-06-2022 19:00,Evening,2,760
6245,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-738,18:45,21:45,27h 00m,1-stop,22599,11,24-06-2022 11:00,Morning,2,1620
6246,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-706,10:15,21:45,35h 30m,1-stop,22599,0,24-06-2022 00:00,Night,2,2130
6247,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-738,18:45,09:00,14h 15m,1-stop,22992,7,24-06-2022 07:00,Morning,2,855
6249,Kolkata,Bangalore,24-06-2022,26-06-2022,AirAsia,I5-830,23:35,10:40,11h 05m,1-stop,24939,0,24-06-2022 00:00,Night,2,665
6251,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-720,07:10,18:50,11h 40m,1-stop,26770,4,24-06-2022 04:00,Night,2,700
6252,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-720,07:10,20:25,13h 15m,1-stop,26770,21,24-06-2022 21:00,Night,2,795
6255,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-706,10:15,18:50,08h 35m,1-stop,28032,5,24-06-2022 05:00,Morning,2,515
6256,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-706,10:15,20:25,10h 10m,1-stop,28032,20,24-06-2022 20:00,Evening,2,610
6257,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-720,07:10,16:50,09h 40m,1-stop,29080,2,24-06-2022 02:00,Night,2,580
6258,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-706,10:15,16:50,06h 35m,1-stop,30342,14,24-06-2022 14:00,Afternoon,2,395
6259,Kolkata,Bangalore,24-06-2022,26-06-2022,Vistara,UK-720,07:10,15:55,08h 45m,1-stop,34645,4,24-06-2022 04:00,Night,2,525
6260,Kolkata,Bangalore,24-06-2022,27-06-2022,SpiceJet,SG- 516,06:00,08:25,02h 25m,non-stop,9132,23,24-06-2022 23:00,Night,3,145
6261,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 264,18:45,21:05,02h 20m,non-stop,9132,13,24-06-2022 13:00,Afternoon,3,140
6262,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6438,04:30,06:55,02h 25m,non-stop,9132,17,24-06-2022 17:00,Evening,3,145
6263,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 771,05:40,08:05,02h 25m,non-stop,9132,15,24-06-2022 15:00,Afternoon,3,145
6264,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 496,06:45,09:15,02h 30m,non-stop,9132,5,24-06-2022 05:00,Morning,3,150
6265,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 757,16:45,19:15,02h 30m,non-stop,9132,23,24-06-2022 23:00,Night,3,150
6266,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6314,19:55,22:25,02h 30m,non-stop,9132,13,24-06-2022 13:00,Afternoon,3,150
6267,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 573,21:20,23:50,02h 30m,non-stop,9132,23,24-06-2022 23:00,Night,3,150
6268,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 764,08:35,11:10,02h 35m,non-stop,9132,7,24-06-2022 07:00,Morning,3,155
6269,Kolkata,Bangalore,24-06-2022,27-06-2022,AirAsia,I5-1426,09:30,12:10,02h 40m,non-stop,9132,6,24-06-2022 06:00,Morning,3,160
6270,Kolkata,Bangalore,24-06-2022,27-06-2022,GO FIRST,G8- 519,20:10,07:40,11h 30m,1-stop,9132,7,24-06-2022 07:00,Morning,3,690
6280,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 139,07:25,12:05,04h 40m,1-stop,9447,12,24-06-2022 12:00,Afternoon,3,280
6281,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 892,14:35,19:55,05h 20m,1-stop,9447,5,24-06-2022 05:00,Morning,3,320
6282,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6908,18:00,23:40,05h 40m,1-stop,9447,17,24-06-2022 17:00,Evening,3,340
6283,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 563,08:15,14:00,05h 45m,1-stop,9447,1,24-06-2022 01:00,Night,3,345
6284,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 833,10:30,17:15,06h 45m,1-stop,9447,7,24-06-2022 07:00,Morning,3,405
6285,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6926,14:40,21:25,06h 45m,1-stop,9447,10,24-06-2022 10:00,Morning,3,405
6286,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 512,13:20,20:25,07h 05m,1-stop,9447,0,24-06-2022 00:00,Night,3,425
6287,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-7177,11:10,19:00,07h 50m,1-stop,9447,21,24-06-2022 21:00,Night,3,470
6288,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 892,14:35,22:35,08h 00m,1-stop,9447,5,24-06-2022 05:00,Morning,3,480
6289,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 946,23:55,08:40,08h 45m,1-stop,9447,15,24-06-2022 15:00,Afternoon,3,525
6290,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 563,08:15,17:15,09h 00m,1-stop,9447,19,24-06-2022 19:00,Evening,3,540
6291,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6513,08:55,17:55,09h 00m,1-stop,9447,11,24-06-2022 11:00,Morning,3,540
6292,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 775,23:10,08:15,09h 05m,1-stop,9447,10,24-06-2022 10:00,Morning,3,545
6293,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 966,09:40,19:00,09h 20m,1-stop,9447,9,24-06-2022 09:00,Morning,3,560
6294,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 833,10:30,19:55,09h 25m,1-stop,9447,2,24-06-2022 02:00,Night,3,565
6295,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 775,23:10,09:30,10h 20m,1-stop,9447,12,24-06-2022 12:00,Afternoon,3,620
6296,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6513,08:55,19:20,10h 25m,1-stop,9447,2,24-06-2022 02:00,Night,3,625
6297,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-7305,08:00,19:00,11h 00m,1-stop,9447,14,24-06-2022 14:00,Afternoon,3,660
6298,Kolkata,Bangalore,24-06-2022,27-06-2022,AirAsia,I5-319,13:15,22:30,09h 15m,1-stop,9448,15,24-06-2022 15:00,Afternoon,3,555
6299,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-7177,11:10,21:05,09h 55m,1-stop,9788,12,24-06-2022 12:00,Afternoon,3,595
6300,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 966,09:40,21:05,11h 25m,1-stop,9788,16,24-06-2022 16:00,Afternoon,3,685
6301,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-7305,08:00,21:05,13h 05m,1-stop,9788,2,24-06-2022 02:00,Night,3,785
6302,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 455,12:05,14:40,02h 35m,non-stop,9867,19,24-06-2022 19:00,Evening,3,155
6303,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-7583,16:25,01:30,09h 05m,1-stop,10130,10,24-06-2022 10:00,Morning,3,545
6304,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6021,14:00,21:35,07h 35m,1-stop,10471,20,24-06-2022 20:00,Evening,3,455
6305,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 634,11:50,22:20,10h 30m,1-stop,10471,18,24-06-2022 18:00,Evening,3,630
6306,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E- 958,14:00,16:35,02h 35m,non-stop,10602,21,24-06-2022 21:00,Night,3,155
6307,Kolkata,Bangalore,24-06-2022,27-06-2022,AirAsia,I5-510,04:50,15:30,10h 40m,1-stop,10615,10,24-06-2022 10:00,Morning,3,640
6308,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6021,14:00,19:20,05h 20m,1-stop,11153,15,24-06-2022 15:00,Afternoon,3,320
6309,Kolkata,Bangalore,24-06-2022,27-06-2022,Indigo,6E-6021,14:00,23:40,09h 40m,1-stop,11153,20,24-06-2022 20:00,Evening,3,580
6310,Kolkata,Bangalore,24-06-2022,27-06-2022,AirAsia,I5-319,13:15,20:45,07h 30m,1-stop,11426,2,24-06-2022 02:00,Night,3,450
6311,Kolkata,Bangalore,24-06-2022,27-06-2022,AirAsia,I5-1563,18:40,22:30,03h 50m,1-stop,11968,21,24-06-2022 21:00,Night,3,230
6312,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-776,17:35,23:10,05h 35m,1-stop,12046,5,24-06-2022 05:00,Morning,3,335
6313,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,17:45,07h 20m,1-stop,12046,13,24-06-2022 13:00,Afternoon,3,440
6314,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,18:15,07h 50m,1-stop,12046,23,24-06-2022 23:00,Night,3,470
6315,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,19:15,08h 50m,1-stop,12046,17,24-06-2022 17:00,Evening,3,530
6316,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,20:55,10h 30m,1-stop,12046,16,24-06-2022 16:00,Afternoon,3,630
6317,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,07:50,11h 15m,1-stop,12046,3,24-06-2022 03:00,Night,3,675
6318,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,08:50,12h 15m,1-stop,12046,22,24-06-2022 22:00,Night,3,735
6319,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,23:10,12h 45m,1-stop,12046,14,24-06-2022 14:00,Afternoon,3,765
6320,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-776,17:35,07:50,14h 15m,1-stop,12046,10,24-06-2022 10:00,Morning,3,855
6321,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-776,17:35,08:50,15h 15m,1-stop,12046,2,24-06-2022 02:00,Night,3,915
6322,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,17:45,21h 10m,1-stop,12046,2,24-06-2022 02:00,Night,3,1270
6323,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,07:50,21h 25m,1-stop,12046,15,24-06-2022 15:00,Afternoon,3,1285
6324,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,18:15,21h 40m,1-stop,12046,4,24-06-2022 04:00,Night,3,1300
6325,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-772,10:25,08:50,22h 25m,1-stop,12046,20,24-06-2022 20:00,Evening,3,1345
6326,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,19:15,22h 40m,1-stop,12046,9,24-06-2022 09:00,Morning,3,1360
6327,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-776,17:35,17:45,24h 10m,1-stop,12046,18,24-06-2022 18:00,Evening,3,1450
6328,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,20:55,24h 20m,1-stop,12046,3,24-06-2022 03:00,Night,3,1460
6329,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-776,17:35,18:15,24h 40m,1-stop,12046,18,24-06-2022 18:00,Evening,3,1480
6330,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-774,20:35,10:45,14h 10m,1-stop,12490,10,24-06-2022 10:00,Morning,3,850
6331,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-776,17:35,10:45,17h 10m,1-stop,12490,1,24-06-2022 01:00,Night,3,1030
6332,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-778,15:20,22:40,07h 20m,1-stop,13075,9,24-06-2022 09:00,Morning,3,440
6333,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-778,15:20,23:20,08h 00m,1-stop,13075,10,24-06-2022 10:00,Morning,3,480
6334,Kolkata,Bangalore,24-06-2022,27-06-2022,Vistara,UK-708,20:20,09:00,12h 40m,1-stop,13075,19,24-06-2022 19:00,Evening,3,760
